YM	SUBSCTN_ID	SUBSCTN_START_DT	NP_IN	TENURE	DT1_DATA_RTD_DUR	DT1_DATA_RTD_DWN_PACK	DT1_DATA_RTD_UP_PACK	DT1_DATA_RTD_CNT	DT2_DATA_RTD_DUR	DT2_DATA_RTD_DWN_PACK	DT2_DATA_RTD_UP_PACK	DT2_DATA_RTD_CNT	DT3_DATA_RTD_DUR	DT3_DATA_RTD_DWN_PACK	DT3_DATA_RTD_UP_PACK	DT3_DATA_RTD_CNT	VO1_MIN	VO1_CNT	VO1_PTYCNT	VO1_CHTMIN	VO1_TWMMIN	VO1_FETMIN	VO1_CHTCNT	VO1_TWMCNT	VO1_FETCNT	VO1_CHTPTYCNT	VO1_TWMPTYCNT	VO1_FETPTYCNT	VO2_MIN	VO2_CNT	VO2_PTYCNT	VO2_CHTMIN	VO2_TWMMIN	VO2_FETMIN	VO2_CHTCNT	VO2_TWMCNT	VO2_FETCNT	VO2_CHTPTYCNT	VO2_TWMPTYCNT	VO2_FETPTYCNT	VO3_MIN	VO3_CNT	VO3_PTYCNT	VO3_CHTMIN	VO3_TWMMIN	VO3_FETMIN	VO3_CHTCNT	VO3_TWMCNT	VO3_FETCNT	VO3_CHTPTYCNT	VO3_TWMPTYCNT	VO3_FETPTYCNT	SMS1_CNT	SMS2_CNT	SMS3_CNT	TENURE_MONTH_CNT	PREPAID_IND	GENDER_TYPE_CD	SUBSCTN_AGE	NTW_SERVICE_TYPE_CD	OFFER_SERVICE_TYPE_CD	OFFER_ID	BRANCH_CHANNEL_ID	SC_CHANNEL_ID	AGENT_CHANNEL_ID	MPRO_MEMBER_IND	NP_IN_IND	NP_FROM_CARRIER_CD	NP_OUT_IND	NP_TO_CARRIER_CD	HANDSET_RETN_CONTR_IND	HANDSET_CONTR_EXP_MONTH_CNT	HIST_HANDSET_CONTR_CNT	HIST_HANDSET_PURCHASE_CNT	AVG_HANDSET_PURCHASE_AMT	LAST_HANDSET_PURCHASE_AMT	OFFER_2GTO3G_IND	OFFER_3GTO2G_IND	OFFER_2GTO4G_IND	OFFER_3GTO4G_IND	OFFER_4GTO2G_IND	OFFER_4GTO3G_IND	VB1_TOT_PTYCNT	VB1_TOT_CNT	VB1_TOT_DUR	VB1_TWM_PTYCNT	VB1_TWM_CNT	VB1_TWM_DUR	VB1_FET_PTYCNT	VB1_FET_CNT	VB1_FET_DUR	VB1_VBT_PTYCNT	VB1_VBTCNT	VB1_VBTDUR	VB1_APW_PTYCNT	VB1_APW_CNT	VB1_APW_DUR	VB2_TOT_PTYCNT	VB2_TOT_CNT	VB2_TOT_DUR	VB2_TWM_PTYCNT	VB2_TWM_CNT	VB2_TWM_DUR	VB2_FET_PTYCNT	VB2_FET_CNT	VB2_FET_DUR	VB2_VBT_PTYCNT	VB2_VBTCNT	VB2_VBTDUR	VB2_APW_PTYCNT	VB2_APW_CNT	VB2_APW_DUR	VB3_TOT_PTYCNT	VB3_TOT_CNT	VB3_TOT_DUR	VB3_TWM_PTYCNT	VB3_TWM_CNT	VB3_TWM_DUR	VB3_FET_PTYCNT	VB3_FET_CNT	VB3_FET_DUR	VB3_VBT_PTYCNT	VB3_VBTCNT	VB3_VBTDUR	VB3_APW_PTYCNT	VB3_APW_CNT	VB3_APW_DUR
201603	12642627	2012/1/30	台哥大	50	9.22	33783.726563	4770.539063	3.00	3.63	107069.007813	3904.757813	1.00	13.50	20324.687500	5738.820313	4.00	0.01	1.00	1	0.01	?	?	1.00	?	?	1	?	?	0.11	8.00	7	0.06	0.01	?	5.00	1.00	?	4	1	?	0.17	9.00	3	0.00	0.00	?	1.00	1.00	?	1	1	?	?	?	3.00	50	N	1	53	D	5	5	22	289	?	N	Y	YZT	Y	TW4	N	-1	1	1	6440.00	6440.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	2	3.00	3.22	2	3.00	3.22	0	?	?	0	?	?	0	?	?	1	?	0.00	0	?	?	0	?	?	0	?	?	1	?	0.00
201603	405297295	2008/2/1	台灣之星	98	21392.27	39172841.289063	3357732.828125	235.00	23027.15	37670178.742188	2522286.765625	212.00	30920.10	36734844.171875	2004950.960938	218.00	0.67	24.00	6	0.24	0.26	0.02	16.00	3.00	1.00	3	3	1	0.75	28.00	14	0.45	0.17	0.12	18.00	6.00	2.00	7	4	2	1.00	24.00	13	0.77	0.21	0.01	18.00	4.00	1.00	8	4	1	1.00	2.00	3.00	98	N	2	39	D	5	S	5	?	SA	N	Y	FET	Y	VBT	N	-1	3	3	7293.33	17400.00	?	?	?	?	?	?	3	6.00	7.12	2	5.00	6.75	0	?	?	1	1.00	0.37	0	?	?	7	7.00	9.30	6	6.00	7.92	1	1.00	1.38	0	?	?	0	?	?	6	10.00	30.96	3	7.00	24.28	2	2.00	1.28	0	?	?	1	1.00	5.40
201603	8466974	2006/8/24	台哥大	116	14331.82	3825391.085938	0.000000	142.00	16202.60	6818499.726563	0.000000	142.00	13501.82	8967742.445313	0.000000	128.00	1.62	77.00	14	1.45	0.10	0.05	65.00	7.00	3.00	7	4	2	2.76	94.00	11	2.48	0.25	0.01	80.00	10.00	1.00	6	4	1	1.29	72.00	10	1.08	0.07	0.01	60.00	6.00	1.00	4	3	1	1.00	?	?	116	N	2	37	J	K	A003	38	?	?	N	Y	TWM	Y	TW4	N	-1	3	3	5323.33	7990.00	Y	N	N	Y	N	N	9	16.00	23.58	7	11.00	6.92	1	1.00	1.18	1	4.00	15.48	0	?	?	7	13.00	6.26	3	6.00	2.27	2	3.00	1.24	1	3.00	2.28	1	1.00	0.47	7	9.00	11.65	1	1.00	1.35	3	4.00	5.05	0	?	?	3	4.00	5.25
201603	401307390	1999/12/27	台哥大	197	?	?	?	?	?	?	?	?	?	?	?	?	0.38	17.00	5	0.11	0.15	0.10	7.00	4.00	4.00	3	2	3	0.18	7.00	3	0.01	0.12	0.02	1.00	3.00	2.00	1	2	1	0.46	26.00	10	0.01	0.31	0.11	4.00	10.00	8.00	1	2	3	?	?	?	197	N	2	54	1	1	B	5	?	?	N	N	?	Y	TW4	N	-1	2	3	7060.00	0.00	N	Y	N	N	N	N	8	12.00	20.50	3	10.00	19.88	3	?	0.00	1	?	0.00	1	2.00	0.62	6	14.00	7.53	3	12.00	6.80	2	2.00	0.73	0	?	?	1	?	0.00	6	34.00	54.00	3	22.00	41.58	2	12.00	12.42	0	?	?	1	?	0.00
201603	207115179	2013/9/14	遠傳	30	11475.95	6962043.671875	785049.726563	176.00	10591.25	5349906.757813	577967.929688	164.00	11598.23	4488060.007813	620757.757813	203.00	0.61	28.00	10	0.52	0.09	?	18.00	9.00	?	6	3	?	0.46	35.00	14	0.27	0.05	0.10	25.00	4.00	2.00	7	2	1	0.99	48.00	12	0.81	0.07	?	41.00	3.00	?	8	3	?	?	?	?	30	N	2	56	D	5	5	41	43	?	N	Y	TWM	Y	FE4	N	-1	1	1	8890.00	8890.00	?	?	?	?	?	?	6	7.00	14.81	4	6.00	14.79	1	1.00	0.02	0	?	?	1	?	0.00	4	4.00	6.68	3	3.00	6.13	0	?	?	1	1.00	0.55	0	?	?	5	7.00	30.74	3	3.00	9.64	2	4.00	21.10	0	?	?	0	?	?
201603	14308944	2013/9/5	台哥大	30	8367.70	18094864.351563	1191476.187500	124.00	10013.25	34864503.718750	2104620.750000	137.00	8499.85	31867794.015625	1900801.867188	143.00	0.40	18.00	8	0.02	0.15	0.02	2.00	7.00	3.00	1	5	2	0.04	3.00	3	?	?	0.04	?	?	2.00	?	?	2	0.12	10.00	3	0.00	0.00	0.05	1.00	1.00	4.00	1	1	2	?	?	?	30	N	2	27	D	5	S	29	290	SC	N	Y	TW3	Y	TW4	N	-1	1	1	0.00	0.00	?	?	?	?	?	?	4	11.00	7.01	2	5.00	1.62	2	6.00	5.39	0	?	?	0	?	?	5	6.00	5.58	2	2.00	1.93	2	3.00	1.38	0	?	?	1	1.00	2.27	2	2.00	0.53	0	?	?	2	2.00	0.53	0	?	?	0	?	?
201603	403292777	2003/4/7	遠傳	157	4761.40	10093073.710938	609153.742188	157.00	8594.62	12246582.460938	920304.382813	164.00	6257.37	10544791.507813	944021.328125	225.00	0.19	15.00	8	0.07	0.02	0.06	7.00	2.00	4.00	6	2	2	0.10	11.00	3	?	0.08	0.01	?	8.00	2.00	?	2	1	0.06	7.00	5	0.04	0.02	?	3.00	2.00	?	3	2	?	?	?	?	157	N	1	48	D	5	5	6	66	?	N	N	?	Y	FE4	N	-1	2	2	1365.00	1990.00	Y	N	N	N	N	N	3	4.00	3.60	2	3.00	3.43	1	1.00	0.17	0	?	?	0	?	?	4	20.00	94.46	2	7.00	24.76	1	2.00	4.30	0	?	?	1	11.00	65.40	6	11.00	6.76	4	8.00	4.41	1	2.00	2.18	1	1.00	0.17	0	?	?
201603	8547970	2006/10/9	台哥大	115	?	?	?	?	?	?	?	?	?	?	?	?	0.20	17.00	7	0.08	0.13	?	7.00	10.00	?	4	3	?	0.07	8.00	5	0.05	0.02	?	5.00	3.00	?	3	2	?	0.41	19.00	5	0.05	0.30	?	5.00	9.00	?	3	2	?	9.00	7.00	14.00	115	N	2	57	5	5	5	22	288	?	N	Y	TWM	Y	TW4	N	-1	1	1	4990.00	4990.00	Y	N	N	N	N	N	3	14.00	11.05	2	13.00	10.92	0	?	?	0	?	?	1	1.00	0.13	1	5.00	2.90	1	5.00	2.90	0	?	?	0	?	?	0	?	?	2	13.00	13.90	2	13.00	13.90	0	?	?	0	?	?	0	?	?
201603	14315162	2013/9/6	台哥大	30	16958.20	12826411.984375	1771180.359375	186.00	32888.65	28123293.250000	3344815.757813	274.00	23757.17	21705433.695313	2578811.554688	264.00	0.26	16.00	8	0.09	0.03	0.05	3.00	3.00	2.00	3	3	1	0.04	7.00	6	0.04	?	?	6.00	?	?	5	?	?	0.39	12.00	3	0.02	?	?	8.00	?	?	3	?	?	2.00	1.00	1.00	30	N	1	26	D	5	S	22	227	SS	N	Y	TW3	Y	TW4	N	-1	1	1	0.00	0.00	?	?	?	?	?	?	6	14.00	6.69	3	8.00	4.13	2	6.00	2.56	1	?	0.00	0	?	?	4	4.00	1.10	1	2.00	0.70	2	2.00	0.40	1	?	0.00	0	?	?	10	14.00	39.83	4	4.00	7.16	2	4.00	21.27	1	?	0.00	3	6.00	11.40
201603	401621617	2000/8/7	台哥大	190	9915.42	23144326.531250	2022570.406250	550.00	8494.52	23338809.835938	1825640.929688	540.00	13003.00	31407885.453125	2517933.695313	513.00	1.26	98.00	29	0.79	0.27	0.11	68.00	14.00	8.00	11	8	4	0.97	85.00	22	0.39	0.20	0.21	45.00	15.00	14.00	13	8	8	2.20	134.00	30	0.71	0.51	0.64	62.00	30.00	20.00	11	8	8	6.00	7.00	?	190	N	2	37	D	5	S	71	72	?	N	N	?	Y	TW3	N	-1	5	4	2940.00	3990.00	Y	Y	N	N	N	N	9	22.00	17.59	6	10.00	8.97	1	7.00	2.88	0	?	?	1	4.00	4.67	17	29.00	27.50	8	15.00	16.11	6	8.00	6.82	1	2.00	1.30	2	4.00	3.27	17	54.00	77.08	10	26.00	49.07	6	26.00	25.96	0	?	?	1	2.00	2.05
201603	16002099	2014/12/21	台哥大	15	38661.92	11243490.726563	0.000000	231.00	34842.25	24554057.562500	0.000000	233.00	36512.05	187375871.851563	6133468.781250	241.00	2.15	122.00	41	0.68	0.26	?	42.00	13.00	?	15	5	?	2.19	114.00	45	0.63	0.03	0.03	42.00	2.00	3.00	18	2	3	2.80	85.00	30	1.02	0.06	0.02	32.00	4.00	2.00	10	3	2	4.00	14.00	5.00	15	N	2	62	J	K	A005	22	27g	?	N	Y	TW3	Y	TW4	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	3	5.00	2.77	2	3.00	2.00	1	2.00	0.77	0	?	?	0	?	?	2	2.00	0.89	1	1.00	0.57	1	1.00	0.32	0	?	?	0	?	?	1	1.00	1.72	0	?	?	1	1.00	1.72	0	?	?	0	?	?
201603	407364468	2014/3/21	台灣之星	23	4317.70	4631547.593750	499991.093750	109.00	4840.97	16532105.429688	710537.109375	104.00	6251.80	5078933.554688	497936.546875	106.00	0.69	55.00	16	0.45	?	?	40.00	?	?	10	?	?	1.08	65.00	17	0.93	0.04	?	51.00	1.00	?	10	1	?	0.63	69.00	20	0.30	?	?	38.00	?	?	12	?	?	?	1.00	?	23	N	2	23	D	5	5	5	5380	?	N	Y	TW3	Y	VBT	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	3	2.00	2.72	1	1.00	2.70	1	1.00	0.02	1	?	0.00	0	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
201603	407362905	2014/3/19	台哥大	24	11570.17	7692578.593750	1327195.289063	280.00	10932.92	8225620.148438	1160043.921875	303.00	11625.12	6425100.070313	1197255.312500	288.00	6.41	199.00	23	5.93	0.11	0.27	181.00	10.00	4.00	16	4	4	6.76	188.00	30	6.19	0.12	0.44	156.00	6.00	21.00	17	4	5	4.08	119.00	16	4.01	0.02	0.00	111.00	4.00	1.00	13	2	1	?	?	1.00	24	N	2	40	D	5	5	8	?	?	N	Y	TW3	Y	TW3	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	10	10.00	7.86	5	5.00	2.82	3	3.00	2.39	2	2.00	2.65	0	?	?	6	9.00	6.93	2	5.00	3.50	3	3.00	2.55	1	1.00	0.88	0	?	?	5	6.00	4.31	1	1.00	0.28	1	2.00	0.73	0	?	?	3	3.00	3.30
201603	17736159	2016/2/29	遠傳	0	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	N	2	38	M	M	5	38	38a	?	N	N	?	Y	YZT	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
201603	14232117	2013/8/13	台哥大	31	6997.35	6417400.109375	444180.867188	536.00	7925.45	10358537.601563	617401.992188	600.00	6200.40	3823909.320313	337727.265625	484.00	0.25	21.00	7	0.11	0.06	0.07	6.00	8.00	5.00	5	5	2	0.58	46.00	11	0.22	0.28	0.05	13.00	19.00	7.00	7	4	4	0.33	21.00	10	0.11	0.09	0.04	3.00	11.00	2.00	3	5	2	3.00	2.00	?	31	N	1	52	D	5	S	29	290	SA	N	Y	YZT	Y	TW4	N	-1	1	1	14490.00	14490.00	?	?	?	?	?	?	5	23.00	16.68	3	20.00	16.03	2	3.00	0.65	0	?	?	0	?	?	10	31.00	25.77	5	22.00	17.70	4	8.00	8.00	1	1.00	0.07	0	?	?	6	18.00	18.47	5	16.00	16.40	1	2.00	2.07	0	?	?	0	?	?
201603	14277054	2013/8/27	台哥大	30	26718.33	13815931.421875	0.000000	225.00	36622.38	15933327.156250	0.000000	285.00	39006.83	15069511.789063	0.000000	333.00	1.51	64.00	25	0.90	0.27	0.03	11.00	24.00	4.00	8	5	3	3.37	113.00	27	1.90	0.44	0.04	28.00	34.00	2.00	8	8	2	2.22	122.00	44	0.72	0.24	0.10	24.00	22.00	8.00	10	6	5	4.00	1.00	5.00	30	N	1	24	J	K	A003	29	292	SA	N	Y	APW	Y	TW4	N	-1	1	1	9990.00	9990.00	N	N	N	Y	N	N	27	84.00	69.31	6	33.00	20.89	4	10.00	8.05	1	1.00	0.22	15	39.00	39.95	33	91.00	88.67	9	26.00	19.44	3	12.00	8.81	2	3.00	2.55	19	50.00	57.87	27	99.00	91.62	8	25.00	20.29	5	10.00	6.17	3	17.00	11.49	11	47.00	53.67
201603	6776343	2004/1/6	遠傳	148	9162.67	14999016.539063	1822483.789063	673.00	14254.73	9837932.601563	1437511.906250	449.00	18748.98	24223292.828125	3282267.460938	463.00	0.72	58.00	6	0.69	?	?	55.00	?	?	6	?	?	1.29	70.00	7	1.21	0.03	0.01	65.00	2.00	1.00	5	2	1	1.03	55.00	9	0.99	?	0.01	52.00	?	1.00	8	?	1	1.00	12.00	9.00	148	N	2	35	D	5	5	39	3954	?	N	N	?	Y	YZT	N	-1	4	4	6665.00	9890.00	Y	N	N	N	N	N	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	5	6.00	2.33	2	3.00	1.37	1	1.00	0.02	2	2.00	0.94	0	?	?	3	3.00	0.84	1	1.00	0.22	1	1.00	0.30	1	1.00	0.32	0	?	?
201603	407133295	2013/8/28	台哥大	30	34485.93	16696552.023438	122376.398438	631.00	34014.17	22349571.914063	143986.921875	674.00	35143.50	29631181.710938	592928.437500	690.00	8.71	510.00	135	5.04	0.90	0.86	285.00	50.00	39.00	69	23	9	10.63	571.00	145	6.02	1.24	1.19	320.00	61.00	48.00	79	22	17	11.81	540.00	143	8.09	0.83	1.03	345.00	33.00	46.00	94	14	14	?	1.00	?	30	N	2	42	J	K	A007	5	?	SK	N	Y	TW3	Y	TW3	N	-1	1	1	0.00	0.00	N	N	N	Y	N	N	48	129.00	135.81	14	43.00	46.08	18	51.00	49.90	6	7.00	5.55	6	23.00	28.13	49	132.00	121.56	21	58.00	51.66	19	48.00	53.51	3	3.00	0.78	4	20.00	13.86	44	134.00	173.38	20	42.00	61.22	17	71.00	95.76	1	7.00	6.20	5	13.00	9.13
201603	12568571	2011/12/26	遠傳	51	33914.38	46725297.335938	0.000000	338.00	34913.25	63402605.851563	0.000000	414.00	27583.58	22129046.914063	0.000000	231.00	0.78	27.00	2	0.07	0.05	0.58	6.00	10.00	6.00	2	2	2	0.75	52.00	11	?	0.22	0.42	?	22.00	19.00	?	7	3	0.16	18.00	3	?	0.05	0.03	?	7.00	1.00	?	1	1	3.00	9.00	?	51	N	1	33	J	K	A004	22	223	SA	N	N	?	Y	FE4	Y	2	2	2	2445.00	2990.00	N	N	N	Y	N	N	4	9.00	6.23	3	8.00	6.05	0	?	?	0	?	?	1	1.00	0.18	9	27.00	23.64	4	22.00	19.98	4	4.00	2.98	0	?	?	0	?	?	7	13.00	13.90	4	9.00	12.78	0	?	?	1	1.00	0.17	1	1.00	0.12
201603	2994500	2000/7/29	台哥大	190	9167.58	2738007.843750	327486.484375	490.00	12004.05	2768541.820313	464219.507813	405.00	11444.22	2162426.742188	627419.429688	411.00	1.09	92.00	39	0.21	0.04	0.03	14.00	2.00	2.00	7	2	2	2.24	168.00	73	0.41	0.04	0.05	16.00	6.00	6.00	7	4	5	1.59	160.00	53	0.19	0.01	0.15	23.00	2.00	12.00	8	2	5	?	1.00	3.00	190	N	2	34	D	5	5	3	?	?	N	N	?	Y	TW4	N	-1	5	4	2592.50	3400.00	Y	N	N	N	N	N	7	9.00	6.67	2	2.00	1.53	2	3.00	2.75	2	2.00	0.34	1	2.00	2.05	12	13.00	9.55	6	6.00	3.71	2	2.00	2.51	0	?	?	2	2.00	2.15	7	12.00	9.20	1	1.00	0.28	3	7.00	7.50	1	2.00	0.77	1	1.00	0.37
201603	203135222	2002/11/25	台哥大	161	?	?	?	?	?	?	?	?	?	?	?	?	0.75	39.00	10	0.22	0.42	?	10.00	19.00	?	2	2	?	1.10	44.00	11	0.13	0.56	0.16	8.00	22.00	1.00	2	5	1	1.32	44.00	11	0.09	0.76	?	6.00	26.00	?	5	4	?	9.00	23.00	9.00	161	N	1	25	D	5	5	55	5697	?	N	N	?	Y	TW4	N	-1	4	3	1493.33	0.00	Y	N	N	N	N	N	7	112.00	183.34	4	106.00	178.70	1	2.00	0.97	1	2.00	3.17	1	2.00	0.50	14	78.00	153.77	5	74.00	151.42	5	2.00	1.42	2	?	0.00	2	2.00	0.93	14	86.00	172.36	5	82.00	170.83	4	?	0.00	2	?	0.00	3	4.00	1.53
201603	204915973	2006/8/11	台哥大	116	10748.22	7861995.304688	619328.710938	311.00	7974.32	5446092.539063	414142.109375	212.00	7816.87	15917256.757813	740332.929688	233.00	1.53	89.00	12	0.27	0.29	0.62	30.00	14.00	27.00	5	4	2	1.77	91.00	13	0.32	0.38	0.60	32.00	15.00	30.00	4	3	5	1.49	86.00	10	0.23	0.26	0.89	24.00	18.00	35.00	3	4	3	8.00	11.00	6.00	116	N	2	56	D	5	S	41	43	?	N	Y	FET	Y	TW4	N	-1	1	1	1490.00	1490.00	Y	N	N	N	N	N	7	24.00	35.74	2	5.00	3.62	5	19.00	32.12	0	?	?	0	?	?	9	48.00	54.91	5	16.00	15.25	3	31.00	38.51	0	?	?	0	?	?	7	29.00	30.29	3	9.00	5.58	4	20.00	24.71	0	?	?	0	?	?
201603	205443521	2008/4/14	台哥大	96	?	?	?	?	?	?	?	?	?	?	?	?	0.35	11.00	7	0.04	0.04	?	5.00	5.00	?	4	2	?	0.09	8.00	3	0.01	0.06	?	1.00	6.00	?	1	2	?	0.05	4.00	3	0.01	0.05	?	1.00	3.00	?	1	2	?	?	?	?	96	N	1	50	5	5	5	47	4798	?	N	N	?	Y	TW4	N	-1	1	1	3790.00	3790.00	?	?	?	?	?	?	3	18.00	8.63	3	18.00	8.63	0	?	?	0	?	?	0	?	?	5	11.00	6.60	5	11.00	6.60	0	?	?	0	?	?	0	?	?	3	12.00	4.73	3	12.00	4.73	0	?	?	0	?	?	0	?	?
201603	10321681	2009/4/22	台哥大	84	19381.02	7667395.421875	0.000000	136.00	18622.67	2876235.007813	0.000000	118.00	21891.47	2144051.054688	0.000000	137.00	0.10	9.00	8	0.03	0.01	?	1.00	3.00	?	1	3	?	0.01	3.00	1	0.01	0.00	?	2.00	1.00	?	1	1	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	84	N	1	36	J	K	A002	29	295	?	N	Y	FET	Y	TW4	N	-1	2	2	745.00	1490.00	Y	N	N	Y	N	N	4	4.00	0.75	0	?	?	3	3.00	0.72	0	?	?	1	1.00	0.03	2	3.00	2.11	2	3.00	2.11	0	?	?	0	?	?	0	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
201603	202349467	2001/9/10	台哥大	176	?	?	?	?	?	?	?	?	?	?	?	?	0.06	4.00	1	0.00	?	?	1.00	?	?	1	?	?	0.02	2.00	1	?	0.01	?	?	1.00	?	?	1	?	0.07	7.00	4	0.01	0.04	?	1.00	4.00	?	1	3	?	1.00	?	?	176	N	1	47	1	1	A	55	?	?	N	N	?	Y	TW4	N	-1	1	0	0.00	0.00	?	?	?	?	?	?	2	2.00	3.89	1	1.00	0.12	0	?	?	0	?	?	1	1.00	3.77	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	2	?	0.00	1	?	0.00	1	?	0.00	0	?	?	0	?	?
201603	400554376	1998/8/27	台灣之星	213	30544.22	72662723.593750	9169080.078125	267.00	26456.68	50579283.781250	5481001.460938	263.00	25951.37	71891237.007813	8267609.210938	284.00	0.48	27.00	12	0.28	?	?	10.00	?	?	3	?	?	0.29	19.00	8	0.15	?	?	5.00	?	?	3	?	?	0.35	27.00	9	0.21	?	?	11.00	?	?	3	?	?	1.00	?	?	213	N	2	35	D	5	5	6	69	?	N	N	?	Y	TSC	N	-1	4	4	3657.25	9238.00	Y	N	N	N	N	N	3	6.00	6.23	1	1.00	1.47	0	?	?	0	?	?	2	5.00	4.76	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	1	1.00	0.17	0	?	?	1	1.00	0.17	0	?	?	0	?	?
201603	406206132	2010/12/20	台灣之星	63	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0.01	2.00	1	?	?	?	?	?	?	?	?	?	?	?	?	63	N	1	48	5	5	5	5	5201	?	N	Y	APW	Y	TSC	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	1	?	0.00	0	?	?	1	?	0.00	0	?	?	0	?	?	1	?	0.00	0	?	?	0	?	?	1	?	0.00	0	?	?
201603	17455009	2015/12/24	遠傳	3	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	3	N	2	31	M	M	5	3	3478	?	N	N	?	Y	FE4	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
201603	407749439	2015/2/24	遠傳	12	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	12	Y	2	39	9	9	5	71	72	SA	N	N	?	Y	FE4	N	-1	0	0	0.00	0.00	?	?	?	?	?	?	4	9.00	10.42	0	?	?	2	6.00	7.60	1	1.00	1.85	1	2.00	0.97	5	17.00	26.00	1	1.00	4.08	2	9.00	13.05	0	?	?	2	7.00	8.87	5	11.00	14.05	1	1.00	2.37	1	1.00	0.68	1	1.00	0.32	2	8.00	10.68
201603	5971385	2003/4/15	遠傳	157	19235.43	20466832.031250	1659179.414063	272.00	23498.80	28594481.187500	3037157.250000	412.00	25063.90	29301007.710938	3127406.250000	355.00	?	?	?	?	?	?	?	?	?	?	?	?	0.05	1.00	1	?	?	?	?	?	?	?	?	?	0.01	1.00	1	?	?	0.01	?	?	1.00	?	?	1	4.00	14.00	7.00	157	N	2	39	D	5	5	29	295	?	N	N	?	Y	FE4	N	-1	3	2	4340.00	7990.00	Y	N	N	N	N	N	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	3	1.00	0.10	0	?	?	1	1.00	0.10	2	?	0.00	0	?	?
201603	205479007	2008/6/3	台灣之星	94	28213.15	46290532.804688	3581403.906250	143.00	31340.58	52034715.859375	4238285.835938	150.00	32067.10	59797349.890625	4303276.093750	159.00	1.44	68.00	27	0.93	0.12	0.10	40.00	6.00	6.00	14	5	3	1.73	78.00	31	0.81	0.47	0.10	32.00	13.00	7.00	14	7	4	1.58	63.00	18	0.87	0.08	0.08	26.00	4.00	10.00	11	3	4	?	?	?	94	N	1	49	J	K	A006	41	45	SA	N	Y	APW	Y	TSC	Y	12	4	4	745.00	0.00	N	N	N	Y	N	N	11	19.00	20.33	1	1.00	0.38	5	9.00	14.70	4	8.00	5.15	1	1.00	0.10	13	20.00	40.92	3	3.00	18.86	4	4.00	1.31	3	10.00	8.25	3	3.00	12.50	12	26.00	51.80	3	4.00	22.39	3	9.00	4.15	4	10.00	15.38	2	3.00	9.88
201603	14776601	2014/1/20	遠傳	25	13749.82	16220312.109375	1117377.875000	178.00	20883.53	16966285.617188	1189412.343750	190.00	10960.83	13757674.328125	1092616.507813	186.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	25	N	2	23	D	5	Z	3	?	?	N	N	?	Y	FE4	N	-1	1	1	14490.00	14490.00	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	?
